"id": "1","label": "power"#"id": "2","label": "power_aver"#"id": "3","label": "power_peak"#
2025/07/21 09:03:10#576#568#642
2025/07/21 09:13:12#582#569#636
2025/07/21 09:23:13#558#570#642
2025/07/21 09:33:13#570#568#642
2025/07/21 09:43:13#576#571#648
2025/07/21 09:53:15#570#571#642
2025/07/21 10:03:15#558#570#642
2025/07/21 10:13:17#564#571#642
2025/07/21 10:23:18#570#572#636
2025/07/21 10:33:18#582#574#642
2025/07/21 10:43:20#576#572#642
2025/07/21 10:53:20#564#572#648
2025/07/21 11:03:22#570#571#642
2025/07/21 11:13:24#552#574#642
2025/07/21 11:23:26#582#574#636
2025/07/21 11:33:28#564#571#642
2025/07/21 11:43:28#570#570#648
2025/07/21 11:53:30#570#570#636
2025/07/21 12:03:32#570#570#642
2025/07/21 12:13:33#570#572#642
2025/07/21 12:23:33#576#570#642
2025/07/21 12:33:33#558#569#636
2025/07/21 12:43:35#570#570#642
2025/07/21 12:53:37#618#567#636
2025/07/21 13:03:39#558#568#642
2025/07/21 13:13:40#552#567#642
2025/07/21 13:23:41#552#566#630
2025/07/21 13:33:43#564#567#636
2025/07/21 13:43:45#564#567#642
2025/07/21 13:53:47#558#563#654
2025/07/21 14:03:47#564#564#642
2025/07/21 14:13:49#552#563#642
2025/07/21 14:23:51#558#561#636
2025/07/21 14:33:53#564#560#636
2025/07/21 14:43:55#564#557#642
2025/07/21 14:53:57#564#558#636
2025/07/21 15:03:59#558#559#636
2025/07/21 15:14:01#552#557#630
2025/07/21 15:24:03#546#557#630
2025/07/21 15:34:03#546#558#642
2025/07/21 15:44:04#558#557#630
2025/07/21 15:54:04#540#556#636
2025/07/21 16:04:05#570#560#648
2025/07/21 16:14:06#546#564#636
2025/07/21 16:24:08#618#560#630
2025/07/21 16:34:10#564#559#642
2025/07/21 16:44:12#570#560#636
2025/07/21 16:54:14#564#557#648
2025/07/21 17:04:16#540#558#630
2025/07/21 17:14:16#552#559#636
2025/07/21 17:24:18#546#558#630
2025/07/21 17:34:20#558#558#630
2025/07/21 17:44:22#624#556#642
2025/07/21 17:54:24#552#558#630
2025/07/21 18:04:26#546#558#630
2025/07/21 18:14:28#546#557#642
2025/07/21 18:24:30#558#558#636
2025/07/21 18:34:30#552#558#648
2025/07/21 18:44:32#552#555#630
2025/07/21 18:54:34#546#556#630
2025/07/21 19:04:36#546#557#636
2025/07/21 19:14:38#546#558#642
2025/07/21 19:24:40#540#558#636
2025/07/21 19:34:42#534#555#636
2025/07/21 19:44:44#558#557#630
2025/07/21 19:54:46#540#559#642
2025/07/21 20:04:48#558#557#636
2025/07/21 20:14:50#564#557#636
2025/07/21 20:24:52#540#556#630
2025/07/21 20:34:54#570#555#636
2025/07/21 20:44:56#558#556#648
2025/07/21 20:54:58#552#555#636
2025/07/21 21:04:58#558#556#636
2025/07/21 21:15:00#534#558#636
2025/07/21 21:25:00#552#557#636
2025/07/21 21:35:02#558#559#648
2025/07/21 21:45:04#576#558#642
2025/07/21 21:55:06#564#561#636
2025/07/21 22:05:08#558#563#654
2025/07/21 22:15:10#558#562#636
2025/07/21 22:25:12#576#565#630
2025/07/21 22:35:14#570#567#648
2025/07/21 22:45:14#564#565#642
2025/07/21 22:55:16#570#569#648
2025/07/21 23:05:18#564#571#648
2025/07/21 23:15:20#576#573#648
2025/07/21 23:25:20#564#572#642
2025/07/21 23:35:22#564#571#642
2025/07/21 23:45:24#552#575#642
2025/07/21 23:55:26#570#572#648
2025/07/22 00:05:28#558#573#648
2025/07/22 00:15:28#564#570#630
2025/07/22 00:25:30#564#572#642
2025/07/22 00:35:32#564#570#642
2025/07/22 00:45:34#564#571#642
2025/07/22 00:55:34#552#570#642
2025/07/22 01:05:36#558#569#636
2025/07/22 01:15:38#552#566#642
2025/07/22 01:25:40#564#569#642
2025/07/22 01:35:40#564#569#636
2025/07/22 01:45:41#576#569#636
2025/07/22 01:55:41#558#569#642
2025/07/22 02:05:43#576#568#642
2025/07/22 02:15:43#552#568#642
2025/07/22 02:25:45#576#565#636
2025/07/22 02:35:47#570#566#642
2025/07/22 02:45:49#564#564#648
2025/07/22 02:55:51#558#563#636
2025/07/22 03:05:51#546#566#636
2025/07/22 03:15:53#570#565#636
2025/07/22 03:25:55#588#565#654
2025/07/22 03:35:57#558#565#636
2025/07/22 03:45:59#558#565#636
2025/07/22 03:56:01#564#564#648
2025/07/22 04:06:03#552#566#630
2025/07/22 04:16:03#576#567#636
2025/07/22 04:26:03#558#567#636
2025/07/22 04:36:04#636#566#636
2025/07/22 04:46:04#564#565#636
2025/07/22 04:56:06#552#566#648
2025/07/22 05:06:08#558#566#636
2025/07/22 05:16:10#552#565#642
2025/07/22 05:26:10#552#566#636
2025/07/22 05:36:11#552#565#636
2025/07/22 05:46:11#564#567#642
2025/07/22 05:56:13#558#565#642
2025/07/22 06:06:13#552#565#642
2025/07/22 06:16:15#570#566#636
2025/07/22 06:26:15#552#564#636
2025/07/22 06:36:16#558#565#642
2025/07/22 06:46:16#558#564#630
2025/07/22 06:56:18#564#565#630
2025/07/22 07:06:20#558#566#636
2025/07/22 07:16:22#552#565#642
2025/07/22 07:26:24#558#568#636
2025/07/22 07:36:26#636#568#642
2025/07/22 07:46:28#552#568#648
2025/07/22 07:56:28#564#570#642
2025/07/22 08:06:30#552#568#642
2025/07/22 08:16:30#582#567#642
2025/07/22 08:26:31#564#568#636
2025/07/22 08:36:31#552#569#642
2025/07/22 08:46:33#558#569#636
2025/07/22 08:56:33#564#570#648
2025/07/22 09:06:35#570#574#642
2025/07/22 09:16:35#642#576#648
2025/07/22 09:26:36#564#574#648
2025/07/22 09:36:36#552#574#648
2025/07/22 09:46:38#576#573#642
2025/07/22 09:56:40#552#574#642
2025/07/22 10:06:40#624#574#660
2025/07/22 10:16:40#582#575#642
2025/07/22 10:26:41#564#575#642
2025/07/22 10:36:41#576#574#642
2025/07/22 10:46:43#576#573#642
2025/07/22 10:56:45#618#574#642
2025/07/22 11:06:46#582#576#642
2025/07/22 11:16:47#570#574#648
2025/07/22 11:26:49#564#570#642
2025/07/22 11:36:51#576#571#642
2025/07/22 11:46:53#624#571#642
2025/07/22 11:56:53#558#572#648
2025/07/22 12:06:53#564#573#642
2025/07/22 12:16:54#558#571#642
2025/07/22 12:26:54#552#571#636
2025/07/22 12:36:56#576#567#636
2025/07/22 12:46:56#576#569#642
2025/07/22 12:56:58#576#569#636
2025/07/22 13:06:58#558#566#636
2025/07/22 13:16:59#546#569#642
2025/07/22 13:26:59#552#565#636
2025/07/22 13:37:01#570#567#642
2025/07/22 13:47:03#570#564#636
2025/07/22 13:57:03#570#563#636
2025/07/22 14:07:03#552#564#636
2025/07/22 14:17:04#630#560#642
2025/07/22 14:27:04#558#558#636
2025/07/22 14:37:06#558#560#642
2025/07/22 14:47:08#558#558#630
2025/07/22 14:57:08#528#557#636
2025/07/22 15:07:08#540#559#636
2025/07/22 15:17:09#540#557#636
2025/07/22 15:27:11#552#559#642
2025/07/22 15:37:13#570#559#642
2025/07/22 15:47:15#552#557#636
2025/07/22 15:57:15#546#558#654
2025/07/22 16:07:17#552#564#642
2025/07/22 16:17:19#546#558#642
2025/07/22 16:27:21#624#558#636
2025/07/22 16:37:23#564#560#636
2025/07/22 16:47:25#552#558#636
2025/07/22 16:57:25#546#558#630
2025/07/22 17:07:26#540#559#636
2025/07/22 17:17:26#546#558#636
2025/07/22 17:27:28#552#559#642
2025/07/22 17:37:28#552#560#642
2025/07/22 17:47:28#546#558#636
2025/07/22 17:57:30#552#560#636
2025/07/22 18:07:31#546#560#630
2025/07/22 18:17:31#552#559#630
2025/07/22 18:27:33#558#559#648
2025/07/22 18:37:35#534#557#642
2025/07/22 18:47:35#558#557#630
2025/07/22 18:57:36#546#558#642
2025/07/22 19:07:36#546#558#636
2025/07/22 19:17:38#546#558#648
2025/07/22 19:27:40#624#558#630
2025/07/22 19:37:42#558#559#648
2025/07/22 19:47:42#570#558#630
2025/07/22 19:57:43#552#557#630
2025/07/22 20:07:43#552#559#642
2025/07/22 20:17:43#618#558#624
2025/07/22 20:27:45#558#556#648
2025/07/22 20:37:46#540#556#642
2025/07/22 20:47:48#558#555#630
2025/07/22 20:57:49#558#556#642
2025/07/22 21:07:51#558#558#636
2025/07/22 21:17:53#564#557#630
2025/07/22 21:27:55#564#559#630
2025/07/22 21:37:55#606#558#636
2025/07/22 21:47:55#570#560#636
2025/07/22 21:57:56#564#561#642
2025/07/22 22:07:56#564#564#636
2025/07/22 22:17:58#576#566#648
2025/07/22 22:28:00#630#566#642
2025/07/22 22:38:00#564#565#642
2025/07/22 22:48:00#582#567#636
2025/07/22 22:58:01#570#568#648
2025/07/22 23:08:03#558#571#648
2025/07/22 23:18:05#612#570#636
2025/07/22 23:28:05#582#571#648
2025/07/22 23:38:05#564#572#636
2025/07/22 23:48:06#564#573#642
2025/07/22 23:58:06#570#573#642
2025/07/23 00:08:08#564#569#636
2025/07/23 00:18:10#552#573#642
2025/07/23 00:28:11#558#571#654
2025/07/23 00:38:13#570#569#648
2025/07/23 00:48:14#570#571#642
2025/07/23 00:58:16#564#569#636
2025/07/23 01:08:18#564#568#648
2025/07/23 01:18:20#582#568#642
2025/07/23 01:28:20#558#566#648
2025/07/23 01:38:20#564#569#642
2025/07/23 01:48:21#606#568#642
2025/07/23 01:58:23#564#568#642
2025/07/23 02:08:23#552#567#642
2025/07/23 02:18:25#570#564#642
2025/07/23 02:28:25#558#565#636
2025/07/23 02:38:27#642#564#642
2025/07/23 02:48:28#582#563#642
2025/07/23 02:58:28#558#564#636
2025/07/23 03:08:30#564#564#642
2025/07/23 03:18:30#582#564#642
2025/07/23 03:28:30#552#567#642
2025/07/23 03:38:31#570#568#654
2025/07/23 03:48:33#570#568#648
2025/07/23 03:58:35#558#563#648
2025/07/23 04:08:35#552#567#630
2025/07/23 04:18:35#546#566#636
2025/07/23 04:28:35#564#565#654
2025/07/23 04:38:36#552#564#630
2025/07/23 04:48:38#540#563#648
2025/07/23 04:58:40#570#567#642
2025/07/23 05:08:42#558#565#654
2025/07/23 05:18:43#570#563#642
2025/07/23 05:28:45#558#564#636
2025/07/23 05:38:46#624#565#636
2025/07/23 05:48:48#558#566#636
2025/07/23 05:58:50#564#564#642
2025/07/23 06:08:50#558#564#642
2025/07/23 06:18:50#564#564#642
2025/07/23 06:28:51#564#565#648
2025/07/23 06:38:53#564#564#642
2025/07/23 06:48:55#558#566#642
2025/07/23 06:58:55#564#565#642
2025/07/23 07:08:55#564#567#642
2025/07/23 07:18:55#576#565#642
2025/07/23 07:28:56#558#567#636
2025/07/23 07:38:58#576#567#642
2025/07/23 07:49:00#576#567#648
2025/07/23 07:59:00#570#569#636
2025/07/23 08:09:00#558#567#642
2025/07/23 08:19:02#540#566#642
2025/07/23 08:29:03#552#567#642
2025/07/23 08:39:05#570#567#642
2025/07/23 08:49:07#564#569#642
2025/07/23 08:59:07#558#569#636
